Album_type,proportion
0,0.7237198833699934
1,0.23985881630773953
2,0.036421300322267126
Licensed,proportion
True,0.7021842549491023
False,0.29781574505089775
official_video,proportion
True,0.7806025883676915
False,0.21939741163230855
