,Eigenvalue,Eigenvector_1,Eigenvector_2,Eigenvector_3,Number of Components to Keep,Explained Variance Ratio
0,2.820420015684032,-0.5725123153995543,-0.7173802948176246,0.3969825705534446,1,0.9400919137652647
1,0.1324111124274796,-0.5861309585825708,0.019541938809455393,-0.8099806244711316,1,0.04413477971136413
2,0.04732234027399978,-0.5733063300774883,0.6964076573638072,0.43166680050489775,1,0.015773306523371153
